path,size_bytes,git_status,classification,category,needed_for_v5,needed_for_history,regenerable,recommendation,reason
output/v4_r11/example_docs/01-gobernanza/imputacion-y-reporte.md,387,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/01-gobernanza/ramas-y-versionamiento.md,659,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/01-gobernanza/seguridad-y-datos.md,662,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/02-flujos/acompanamiento.md,367,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/02-flujos/desarrollo-en-blanco.md,656,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/02-flujos/desarrollo-evolutivo-y-soporte.md,398,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/02-flujos/ingesta-y-actualizacion-de-contexto.md,409,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/02-flujos/propuesta-preventa.md,374,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/02-flujos/soporte-y-capacitacion.md,383,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/anti-patterns.md,396,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/coding-standards.md,408,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/configuration-standards.md,422,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/definition-of-done.md,406,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/deliverables.md,393,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/design-principles.md,408,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/dev-environment-standards.md,431,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/devsecops.md,388,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/environments.md,391,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/methodology.md,393,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/naming-standards.md,413,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/patterns.md,386,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/pipeline.md,386,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/quality.md,1093,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/security.md,669,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/03-desarrollo-de-software/source-control-standards.md,429,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/04-arquitecturas-de-referencia/agentes.md,692,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/04-arquitecturas-de-referencia/capacidades.md,402,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/04-arquitecturas-de-referencia/herramientas.md,404,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/04-arquitecturas-de-referencia/plataforma-agentica.md,419,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/05-plantillas/plantillas.md,370,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/06-catalogo/catalogo.md,657,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/07-proyectos/proyectos.md,364,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/08-historial/historial.md,695,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r11/example_docs/09-capacitacion/capacitacion.md,378,tracked,KEEP,contract_example,yes,yes,no,KEEP,"Worked example output of the human-readable document projection contract (R11); small, illustrates contract shape."
output/v4_r12/V4_PLUGIN_FACING_OUTPUT_CONTRACT.json,11867,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r12/V4_PLUGIN_FACING_OUTPUT_EXAMPLE.json,14383,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r13/V4_REGRESSION_SECURITY_REPORT.json,10692,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r13/V4_SECURITY_INVARIANTS.json,7022,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r14/V4_FINAL_BASELINE.json,5183,tracked,KEEP,baseline,yes,yes,no,KEEP,Formal version-closure baseline/manifest; authoritative evidence of a closed round/version.
output/v4_r14/V4_FINAL_MANIFEST.json,3384,tracked,KEEP,baseline,yes,yes,no,KEEP,Formal version-closure baseline/manifest; authoritative evidence of a closed round/version.
output/v4_r1_1/V4_GITHUB_SUITABILITY.json,1817,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r1_1/V4_LARGE_ARTIFACT_ANALYSIS.json,25326,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r1_1/V4_REPOSITORY_INVENTORY.json,140548,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r2/V4_INPUT_SOURCE_CONTRACTS.json,16810,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r3/V4_PROVENANCE_CONTRACT.json,3242,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r3/V4_PROVENANCE_EXAMPLE.json,4140,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r4/V4_HUMAN_MATERIAL_INGESTION_CONTRACT.json,4724,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r4/V4_HUMAN_MATERIAL_INGESTION_EXAMPLE.json,3235,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r5/V4_KNOWLEDGE_CLASSIFICATION_CONTRACT.json,8936,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r5/V4_KNOWLEDGE_CLASSIFICATION_EXAMPLE.json,3030,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r6/V4_TEMPORAL_SEPARATION_CONTRACT.json,4584,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r6/V4_TEMPORAL_SEPARATION_EXAMPLE.json,3776,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r7/V4_GAP_CONFLICT_RELATION_CONTRACT.json,6785,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r7/V4_GAP_CONFLICT_RELATION_EXAMPLE.json,1747,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r8/V4_PROPOSAL_LIFECYCLE_CONTRACT.json,8629,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r8/V4_PROPOSAL_LIFECYCLE_EXAMPLE.json,2362,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r9/V4_TECHNICAL_LEAD_APPROVAL_CONTRACT.json,7927,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
output/v4_r9/V4_TECHNICAL_LEAD_APPROVAL_EXAMPLE.json,2807,tracked,KEEP,contract,yes,yes,no,KEEP,"Small V4/V4.1 round contract/example/result JSON; defines or exemplifies an interface, not a legacy-analysis dump."
prompts/V4/V4_00_BOOTSTRAP_AND_BASELINE.md,5589,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R10_APPROVAL_AND_VERSIONING.md,11058,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R10_CANONICAL_KNOWLEDGE_COMPOSITION.md,24069,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R11_APPROVAL_AND_VERSIONING.md,11697,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R11_HUMAN_READABLE_DOCUMENT_PROJECTION.md,23960,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R12_APPROVAL_AND_VERSIONING.md,12470,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R12_PLUGIN_FACING_MACHINE_READABLE_OUTPUT_CONTRACT.md,26657,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R13_APPROVAL_AND_VERSIONING.md,11829,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R13_REGRESSION_AND_SECURITY.md,29155,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R14_APPROVAL_AND_V4_FINAL_CLOSURE.md,14153,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R14_MANUALS_AND_FINAL_BASELINE.md,23845,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R1_1_REPOSITORY_VERSIONING_AND_RECOVERY.md,17874,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R1_KNOWLEDGE_DOMAIN_MODEL.md,16230,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R2_APPROVAL_AND_VERSIONING.md,8525,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R2_INPUT_SOURCE_CONTRACTS.md,25269,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R3_APPROVAL_AND_VERSIONING.md,13562,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R3_PROVENANCE.md,26458,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R4_APPROVAL_AND_VERSIONING.md,14703,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R4_HUMAN_SUPPLIED_MATERIAL_INGESTION.md,26824,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R5_APPROVAL_AND_VERSIONING.md,12996,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R5_KNOWLEDGE_CLASSIFICATION.md,31358,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R6_APPROVAL_AND_VERSIONING.md,13130,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R6_AS_IS_TO_BE_SEPARATION.md,26691,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R7_APPROVAL_AND_VERSIONING.md,10428,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R7_GAP_AND_CONFLICT_REPRESENTATION.md,35508,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R8_APPROVAL_AND_VERSIONING.md,9596,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R8_PROPOSAL_LIFECYCLE.md,38013,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R9_APPROVAL_AND_VERSIONING.md,7880,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R9_CLOSURE_DOCUMENTATION_CORRECTION.md,5677,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4/V4_R9_TECHNICAL_LEAD_APPROVAL.md,26648,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/POST_V4_1_DOCUMENTATION_APPROVAL_AND_VERSIONING.md,4047,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/POST_V4_1_USER_TECHNICAL_MANUALS_AND_GLOSSARY.md,24399,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_FINAL_APPROVAL_AND_VERSIONING.md,7468,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R0_APPROVAL_AND_VERSIONING.md,9883,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R0_MAINTAINABILITY_INVENTORY_AND_REFACTOR_PLAN.md,17818,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R10_FINAL_BASELINE_AND_FORMAL_CLOSURE.md,14043,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R1_APPROVAL_AND_VERSIONING.md,10708,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R1_REGRESSION_FIX_AND_SHARED_JSON_RENDERER.md,13175,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R2_APPROVAL_AND_VERSIONING.md,11617,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R2_MODELS_TYPES_AND_PUBLIC_CONTRACTS_READABILITY.md,15705,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R3_APPROVAL_AND_VERSIONING.md,10428,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R3_LOW_RISK_NAMING_READABILITY.md,12618,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R4_APPROVAL_AND_VERSIONING.md,11903,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R4_READINESS_MODULE_DECOMPOSITION.md,16524,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R5_APPROVAL_AND_VERSIONING.md,13673,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R5_RISKY_ORCHESTRATORS_CHARACTERIZATION.md,17526,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R6_APPROVAL_AND_VERSIONING.md,14470,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R6_GAP_CLOSURE_AND_CONTROLLED_EXTRACTION.md,20104,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R7_APPROVAL_AND_VERSIONING.md,14139,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R7_EXCEPTION_BOUNDARIES_AND_ADAPTER_CLEANUP.md,19940,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R8_APPROVAL_AND_VERSIONING.md,13302,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R8_NAMING_AND_DOCUMENTATION_PART_2.md,17236,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R9_APPROVAL_AND_VERSIONING.md,14203,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_1/V4_1_R9_COMPREHENSIVE_REGRESSION_AND_BEHAVIORAL_EQUIVALENCE.md,18468,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_FINAL_APPROVAL_VERSIONING_AND_FORMAL_CLOSURE.md,10281,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R0_FULL_PIPELINE_ARCHITECTURE_AND_INVENTORY.md,12110,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R1_CLI_CONTRACT_AND_EXECUTION_MODEL.md,9807,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R2_DETERMINISTIC_FULL_PIPELINE_ORCHESTRATOR.md,13007,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R3_DETERMINISTIC_TECHNICAL_DOCUMENTATION.md,13471,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R4_AI_INTERPRETATION_AND_PROPOSAL_INTEGRATION.md,14762,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R5_1_EXIT_CODE_CONTRACT_AND_REAL_PROVIDER_GUARD.md,6109,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R5_R5_1_APPROVAL_AND_VERSIONING.md,4232,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R5_UNIFIED_CLI_AND_OPERATIONAL_UX.md,13019,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R6_APPROVAL_AND_VERSIONING.md,4460,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R6_ROBUSTNESS_RECOVERY_SECURITY_AND_APPROVAL_SURFACE.md,14021,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R7_1_REAL_PILOT_FINDINGS_CORRECTION.md,13865,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R7_R7_1_APPROVAL_AND_VERSIONING.md,7060,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R7_REAL_IST_PILOT_AND_COMMITTABLE_FIXTURE.md,15754,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
prompts/V4_2/V4_2_R8_DOCUMENTATION_AT_SCALE_FINAL_BASELINE_AND_CLOSURE_PREPARATION.md,17636,tracked,KEEP,prompt,yes,yes,no,KEEP,Round prompt driving reproducible agent execution; needed for audit trail.
result_codex/V1_ANALYSIS_REPORT.md,2076,tracked,KEEP,history,no,yes,no,KEEP,Historical V1 analysis report record.
tests/__init__.py,2924,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/__pycache__/,1614406,ignored,EXCLUDE,cache,no,no,yes,EXCLUDE,"Aggregated directory row (61 files) - Python bytecode cache, already excluded via .gitignore (__pycache__/); fully regenerable."
tests/conftest.py,150,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v2_r1_sample/App.vbproj,218,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v2_r1_sample/Page.vb,251,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v2_r1_sample/Servicio.vb,129,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r3_sample/Web/Default.aspx,170,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r3_sample/Web/Default.aspx.vb,198,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r3_sample/Web/Repo.vb,244,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r3_sample/Web/Web.vbproj,182,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r7_full_sample/Bl/CustomerService.vb,138,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r7_full_sample/Bl/CustomerService.vbproj,160,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r7_full_sample/SampleLegacy.sln,628,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r7_full_sample/Sys/CustomerRepository.vb,276,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r7_full_sample/Sys/CustomerRepository.vbproj,164,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r7_full_sample/Web/CustomerPage.aspx,265,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r7_full_sample/Web/CustomerPage.aspx.vb,489,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/fixtures/v4_2_r7_full_sample/Web/Web.vbproj,163,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v1.py,7421,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v1_unittest.py,50282,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r1.py,1596,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
